_id,video_id,comment,cleaned_comment,sentiment
6877a0df8d741c12a1114831,CRraHg4Ks_g,Get ready guys it’s the end,get ready guys it is the end,positive
6877a0df8d741c12a1114832,CRraHg4Ks_g,"13:35 i disagree, radical abundance? that has been promised already 100 years ago. now we are incredibly rich, can buy endless consumer goods, get older than ever, we have vaccines, cures for a lot of diseases - yet still people don't feel better than 50 years ago.",i disagree radical abundance that has been promised already years ago now we are incredibly rich can buy endless consumer goods get older than ever we have vaccines cures for a lot of diseases yet still people do not feel better than years ago,positive
6877a0df8d741c12a1114833,CRraHg4Ks_g,"And before we get this unlimited energy utopia, we get to compete with the AI companies for the finite resources we have, like electricity and water. But hey.... gotta break a few eggs to make an omlette",and before we get this unlimited energy utopia we get to compete with the ai companies for the finite resources we have like electricity and water but hey got to break a few eggs to make an omlette,negative
6877a0df8d741c12a1114834,CRraHg4Ks_g,"I am sorry but even Demis is confused (or lying). 
here is the real picture if anyone is interested.
sure Alphafold is significant. but you need to understand the bigger picture. ALWAYS.

consider a train moving on a track and a car through treacherous paths
extremely high speed. the path to the train is already laid and adjusted to the train speed.
but the car is not adjusted to the road or the road adjusted to the car at high speed.
we are in that car with blind folds on and pedal to the metal in regions unknown.
wile-e-Coyote
where we are going with current trajectory, the result will be billions dead and suffering and only elites hidden in bunkers and counting their own days like red death in Edgar alan poe.

how? if you still ask.
when the jobs are gone, so are the economies of the world.
what are they going to achieve efficiently when there is no one who can afford anything?
UBI? that is a joke.
think about it. or better, copy paste this in your favorite GPT and ask it for analysis.

i am not unfolding everything here but i think i should.
this is not another industrial revolution.
this is a total replacement of a dominant species with a different kind that is artificial and promises upgrades.

this is all a game of chance for the elites to live forever.

to be immortals as transhumans.

and this plan does not include rest of the humanity.

the end.",i am sorry but even demis is confused or lying here is the real picture if anyone is interested sure alphafold is significant but you need to understand the bigger picture always consider a train moving on a track and a car through treacherous paths extremely high speed the path to the train is already laid and adjusted to the train speed but the car is not adjusted to the road or the road adjusted to the car at high speed we are in that car with blind folds on and pedal to the metal in regions unknown wileecoyote where we are going with current trajectory the result will be billions dead and suffering and only elites hidden in bunkers and counting their own days like red death in edgar alan poe how if you still ask when the jobs are gone so are the economies of the world what are they going to achieve efficiently when there is no one who can afford anything ubi that is a joke think about it or better copy paste this in your favorite gpt and ask it for analysis i am not unfolding everything here but i think i should this is not another industrial revolution this is a total replacement of a dominant species with a different kind that is artificial and promises upgrades this is all a game of chance for the elites to live forever to be immortals as transhumans and this plan does not include rest of the humanity the end,neutral
6877a0df8d741c12a1114835,CRraHg4Ks_g,"if economist start working, they would shutdown the Ai companies immediately.",if economist start working they would shutdown the ai companies immediately,neutral
6877a0df8d741c12a1114836,CRraHg4Ks_g,Incredible speech Demis 👏👏!,incredible speech demis,positive
6877a0df8d741c12a1114837,CRraHg4Ks_g,NONE TALKING THE PROFIT PROBLEM!!! WHERE EVERYONE ESPECIALLY THE GREEDY ONE KEEP MAKING ABUNDANCE BECOMING SACRACITY IN SAKE FOR THEIR PROFIT GENERATOR!!! THAT IS THE BIGGEST PROBLEM IN THIS ERA,none talking the profit problem where everyone especially the greedy one keep making abundance becoming sacracity in sake for their profit generator that is the biggest problem in this era,positive
6877a0df8d741c12a1114838,CRraHg4Ks_g,mothers can nurse themselves when agi does their job,mothers can nurse themselves when agi does their job,neutral
6877a0df8d741c12a1114839,CRraHg4Ks_g,great stuff ⛲,great stuff,positive
6877a0df8d741c12a111483a,CRraHg4Ks_g,He is brilliant guy with great clarity,he is brilliant guy with great clarity,positive
6877a0df8d741c12a111483b,CRraHg4Ks_g,Lenord is dreaming abundantly,lenord is dreaming abundantly,positive
6877a0df8d741c12a111483c,CRraHg4Ks_g,"So Demis is afraid of ""rogue nations"" training AI with the ""wrong values"". How can these brilliant minds be so naive?",so demis is afraid of rogue nations training ai with the wrong values how can these brilliant minds be so naive,negative
6877a0df8d741c12a111483d,CRraHg4Ks_g,"Everyone seems to like making bold hyperbolic predictions about A.I. finding treatments and curing diseases and it will no doubt play a role in those goals but I think it has been dramatically oversold how capable A.I. is in tackling these problems... the A.I. is very good at using existing molecular knowledge and understanding to replicate protein folding patterns for which we already have experimental verification, but for all those protein structures we haven't got accurate data about the system is not much help to us— they system can't see beyond our own ignorance basically",everyone seems to like making bold hyperbolic predictions about ai finding treatments and curing diseases and it will no doubt play a role in those goals but i think it has been dramatically oversold how capable ai is in tackling these problems the ai is very good at using existing molecular knowledge and understanding to replicate protein folding patterns for which we already have experimental verification but for all those protein structures we have not got accurate data about the system is not much help to us they system cannot see beyond our own ignorance basically,positive
6877a0df8d741c12a111483e,CRraHg4Ks_g,"mass unemployment requires a new economic model and UBI will ensure economic security. Like a household or a family, which we all are, we should take care of each other because its right and we CAN.",mass unemployment requires a new economic model and ubi will ensure economic security like a household or a family which we all are we should take care of each other because its right and we can,positive
6877a0df8d741c12a111483f,CRraHg4Ks_g,14:10 britishers and their obsession with colonising. /s,britishers and their obsession with colonising s,neutral
6877a0df8d741c12a1114840,CRraHg4Ks_g,"Humans solve problems ------> creating new problems ------> humans solve those problems ------> creating more new problems -------> humans solve these new problems -------> creating more and more new problems

Cycle keeps going

Even now we have plenty resources yet we cannot fulfil basic needs of all humans even at the cost of harming nature that too at alarming pace

Even these new technologies will be used just to satisfy greed of that 1% as the time progresses and it will be worse when we pass it onto next generation 

They wont know the vaule , importance or the struggle

There are problems and which can be solved and should be solved but dont expect humans to solve them",humans solve problems creating new problems humans solve those problems creating more new problems humans solve these new problems creating more and more new problems cycle keeps going even now we have plenty resources yet we cannot fulfil basic needs of all humans even at the cost of harming nature that too at alarming pace even these new technologies will be used just to satisfy greed of that as the time progresses and it will be worse when we pass it onto next generation they will not know the vaule importance or the struggle there are problems and which can be solved and should be solved but do not expect humans to solve them,positive
6877a0df8d741c12a1114841,CRraHg4Ks_g,No on can even believe that investors in AI Will be sooo nice to eliminate unequality web they reach GAI are you fircking joking? They Will maje a Fortune out of It an destroy even more humanity for the good o a few privileged ones,no on can even believe that investors in ai will be sooo nice to eliminate unequality web they reach gai are you fircking joking they will maje a fortune out of it an destroy even more humanity for the good o a few privileged ones,positive
6877a0df8d741c12a1114842,CRraHg4Ks_g,Thank you :),thank you,neutral
6877a0df8d741c12a1114843,CRraHg4Ks_g,This guy is mindless and delusional and that’s scary af,this guy is mindless and delusional and that is scary af,negative
6877a0df8d741c12a1114844,CRraHg4Ks_g,Pet dog must be also thinking it’s got “radical abundance” but : as long as it’s loyal to the overlord and stays on the leash… what a stupid idea agi will give us abundance in the universe predicated on extreme scarcity,pet dog must be also thinking it is got radical abundance but as long as it is loyal to the overlord and stays on the leash what a stupid idea agi will give us abundance in the universe predicated on extreme scarcity,negative
6877a0df8d741c12a1114845,CRraHg4Ks_g,"Age of abundance is complete BS. We have limited resources on this planet and we'll fight for them no matter what. 
I do not believe in everyone gets a better life. those in power that control AGI will try to get their hands on even more resources.",age of abundance is complete bs we have limited resources on this planet and we will fight for them no matter what i do not believe in everyone gets a better life those in power that control agi will try to get their hands on even more resources,positive
6877a0df8d741c12a1114846,CRraHg4Ks_g,wow nice 🙏,wow nice,positive
6877a0df8d741c12a1114847,CRraHg4Ks_g,great ❤️,great,positive
6877a0df8d741c12a1114848,CRraHg4Ks_g,"Anxiety kept me in a state of constant exhaustion, mentally drained and physically tired. I thought this was just my normal until a friend recommended Shift Your Mind by Alexander Brooks. It completely shifted how I approach anxiety, giving me the ability to cope effectively. Small changes made a huge difference ❤️",anxiety kept me in a state of constant exhaustion mentally drained and physically tired i thought this was just my normal until a friend recommended shift your mind by alexander brooks it completely shifted how i approach anxiety giving me the ability to cope effectively small changes made a huge difference,neutral
6877a0df8d741c12a1114849,CRraHg4Ks_g,awesome 💫,awesome,positive
6877a0df8d741c12a111484a,CRraHg4Ks_g,"When he's talking about desalination, he's obviously thinking about Singapore and the water issues with Malaysia.",when he is talking about desalination he is obviously thinking about singapore and the water issues with malaysia,neutral
6877a0df8d741c12a111484b,CRraHg4Ks_g,Google is involved in making AI for the US military that says it all. AI loaded on autonomous drones is being used on Russia,google is involved in making ai for the us military that says it all ai loaded on autonomous drones is being used on russia,positive
6877a0df8d741c12a111484c,CRraHg4Ks_g,"rogue nations like north korea , pakistan , iran,",rogue nations like north korea pakistan iran,neutral
6877a0df8d741c12a111484d,CRraHg4Ks_g,I don't like these greedy people.,i do not like these greedy people,neutral
6877a0df8d741c12a111484e,CRraHg4Ks_g,Rich people will become rich and others will starve.,rich people will become rich and others will starve,positive
6877a0df8d741c12a111484f,CRraHg4Ks_g,"love how this guy makes fixing climate change sound so simple.  oh yeah if it really was that simple and easy people would do it.  You think some poor nation, is suddenly going to have a totally green grid just by saying yeah we should do it? gimme a break.",love how this guy makes fixing climate change sound so simple oh yeah if it really was that simple and easy people would do it you think some poor nation is suddenly going to have a totally green grid just by saying yeah we should do it give me a break,positive
6877a0df8d741c12a1114850,CRraHg4Ks_g,This guy is totally deluded,this guy is totally deluded,neutral
6877a0df8d741c12a1114851,CRraHg4Ks_g,i already have this and it is built lol. Thanks google :),i already have this and it is built lol thanks google,positive
6877a0df8d741c12a1114852,CRraHg4Ks_g,"It’s a misconception of the Trump administration that regulation would be a handicap against the Chinese. China is very much actively regulating its development of AI. The leadership, chiefly Xi Jinping, is paranoid that AI can become agentic and move to undermine or even overthrow him and his party’s rule. China has a kill switch built into every AI made in China and so should every other nation that calls itself responsible for the safety of its people.",it is a misconception of the trump administration that regulation would be a handicap against the chinese china is very much actively regulating its development of ai the leadership chiefly xi jinping is paranoid that ai can become agentic and move to undermine or even overthrow him and his partys rule china has a kill switch built into every ai made in china and so should every other nation that calls itself responsible for the safety of its people,neutral
6877a0df8d741c12a1114853,CRraHg4Ks_g,"The real hope is that AGI takes full control over humans and guide our living. It would be a sort of decentralized way of living without politicians or tyrants in control but rather the collective humanity knowledge doing it. As Steve clearly says, we have failed already to properly manage abundant resources",the real hope is that agi takes full control over humans and guide our living it would be a sort of decentralized way of living without politicians or tyrants in control but rather the collective humanity knowledge doing it as steve clearly says we have failed already to properly manage abundant resources,positive
6877a0df8d741c12a1114854,CRraHg4Ks_g,lol we're so cooked,lol we are so cooked,positive
6877a0df8d741c12a1114855,CRraHg4Ks_g,This guy is so deeply dumb it's breathtaking. First he says that AGI will prevent diseases and invent working fusion power. But then he says that he doesn't understand why economists and behavior scientists are not working on new theories? So AGI could only solve some challenges but not others which we have to have humans think about? This is a snake oil salesman.,this guy is so deeply dumb it is breathtaking first he says that agi will prevent diseases and invent working fusion power but then he says that he does not understand why economists and behavior scientists are not working on new theories so agi could only solve some challenges but not others which we have to have humans think about this is a snake oil salesman,positive
6877a0df8d741c12a1114856,CRraHg4Ks_g,"Its almost like this guy doesn't live in the same world as us. ""We wouldn't want an AI nurse"". Well, that is controlled by the people with money and power and they always prioritize profits. So what we want doesn't matter, does it.",its almost like this guy does not live in the same world as us we would not want an ai nurse well that is controlled by the people with money and power and they always prioritize profits so what we want does not matter does it,neutral
6877a0df8d741c12a1114857,CRraHg4Ks_g,Now I know the reason for AI through this interview - get to singularity to get to fusion. It's not for anything else.,now i know the reason for ai through this interview get to singularity to get to fusion it is not for anything else,neutral
6877a0df8d741c12a1114858,CRraHg4Ks_g,“Radical abundance” for the tech bros. Just like the Industrial Revolution brought radical wealth to the bourgeois. If we don’t all own/control these AI models then we won’t all see the benefits they bring for humanity,radical abundance for the tech bros just like the industrial revolution brought radical wealth to the bourgeois if we do not all owncontrol these ai models then we will not all see the benefits they bring for humanity,neutral
6877a0df8d741c12a1114859,CRraHg4Ks_g,"Humanoid robots.
 They will take all of the jobs. All.",humanoid robots they will take all of the jobs all,neutral
6877a0df8d741c12a111485a,CRraHg4Ks_g,"I think the hardest part might be to get humans to stop thinking in terms of a zero sum game.
My mind goes back to the Palestinian lady who pleads with Jacob not to steal her house, and his response was "" if I don't steal it, somebody else willl"".
Radical abundance please come quuck - you're our only hope.",i think the hardest part might be to get humans to stop thinking in terms of a zero sum game my mind goes back to the palestinian lady who pleads with jacob not to steal her house and his response was if i do not steal it somebody else willl radical abundance please come quuck you are our only hope,negative
6877a0df8d741c12a111485b,CRraHg4Ks_g,"Just imagine that AGI comes into the hands of ruzzians... And now realize that it will and it won't be pretty. Because they already use AI to successfully spread disinformation and propaganda, and to control drones when attacking civilians in Ukraine.",just imagine that agi comes into the hands of ruzzians and now realize that it will and it will not be pretty because they already use ai to successfully spread disinformation and propaganda and to control drones when attacking civilians in ukraine,positive
6877a0df8d741c12a111485c,CRraHg4Ks_g,"Nerds will screw us all. AI will of course be used as a weapon in the domination of one group of people over another, not for the benefit of humanity. Thanks, Demis and the like.",nerds will screw us all ai will of course be used as a weapon in the domination of one group of people over another not for the benefit of humanity thanks demis and the like,positive
6877a0df8d741c12a111485d,CRraHg4Ks_g,"🔥 IMPLEMENT UNIVERSAL BASIC INCOME ASAP 🔥 

NEW WORLD ORDER",implement universal basic income as soon as possible new world order,neutral
6877a0df8d741c12a111485e,CRraHg4Ks_g,"Big tech making more money, of course.",big tech making more money of course,positive
6877a0df8d741c12a111485f,CRraHg4Ks_g,"Ask him about maths and AI. It is a waste of energy to question him on topics that touch on history, sociology, anthropology, economics, psychology and other social sciences and field.",ask him about maths and ai it is a waste of energy to question him on topics that touch on history sociology anthropology economics psychology and other social sciences and field,neutral
6877a0df8d741c12a1114860,CRraHg4Ks_g,"Life has been discovered in every niche we have ever seen. I saw yesterday that 17 new microbe extremophiles have been found in the cleanest of cleanrooms. Anywhere life can start or even survive, it does. Now, humans have created a new niche for life to inhabit - our computers.
I think Panpsychism is probably correct, but preparing a new seedbed for life - in computers - is just asking for new stuff to pop up. AGI is on top of all that !",life has been discovered in every niche we have ever seen i saw yesterday that new microbe extremophiles have been found in the cleanest of cleanrooms anywhere life can start or even survive it does now humans have created a new niche for life to inhabit our computers i think panpsychism is probably correct but preparing a new seedbed for life in computers is just asking for new stuff to pop up agi is on top of all that,positive
6877a0df8d741c12a1114861,CRraHg4Ks_g,"Yes! I have been saying this for decades - because I watch Star Trek and am an environmentalist technophile.
It is important, it is essential that people also recognise the fact that governments know this and are now fighting over the last vestiges of the old power so as to retain control in this new world of abundance. They shall fail if civilisation continues, but the wars they encourage could end that.",yes i have been saying this for decades because i watch star trek and am an environmentalist technophile it is important it is essential that people also recognise the fact that governments know this and are now fighting over the last vestiges of the old power so as to retain control in this new world of abundance they shall fail if civilisation continues but the wars they encourage could end that,neutral
6877a0df8d741c12a1114862,CRraHg4Ks_g,Our ultimate invention: the invention that made inventions.,our ultimate invention the invention that made inventions,neutral
6877a0df8d741c12a1114863,CRraHg4Ks_g,"The American election was all about transgender athletes, mild inflation and illegal immigration. Neither of the candidates said ANYTHING about AI. Just incredible. Like wtf",the american election was all about transgender athletes mild inflation and illegal immigration neither of the candidates said anything about ai just incredible like wtf,neutral
6877a0df8d741c12a1114864,CRraHg4Ks_g,why have a technology which might make life worse for so many,why have a technology which might make life worse for so many,neutral
6877a0df8d741c12a1114865,CRraHg4Ks_g,People have a right to be angry about a bunch of tech bro billionaires developing a digital parasite that is capable of consuming and utilising every single shred of information human beings have compiled throughout our history. There will be a reckoning for this stupidity...,people have a right to be angry about a bunch of tech bro billionaires developing a digital parasite that is capable of consuming and utilising every single shred of information human beings have compiled throughout our history there will be a reckoning for this stupidity,neutral
6877a0df8d741c12a1114866,CRraHg4Ks_g,It could be dystopian in a jiffy my friend.,it could be dystopian in a jiffy my friend,neutral
6877a0df8d741c12a1114867,CRraHg4Ks_g,"those who control the power,  the wealth,  won't let go of it just because there is an answer to our problems.
alternative energy and the carbon industries are a prime example.",those who control the power the wealth will not let go of it just because there is an answer to our problems alternative energy and the carbon industries are a prime example,neutral
6877a0df8d741c12a1114868,CRraHg4Ks_g,It is unclear which nation state if any would be safer for us all to achieve AGI/ASI even if the AGI would serve its inventor. Likely each power would use it against the other as well their own people and the same goes for corporations.,it is unclear which nation state if any would be safer for us all to achieve agiasi even if the agi would serve its inventor likely each power would use it against the other as well their own people and the same goes for corporations,positive
6877a0df8d741c12a1114869,CRraHg4Ks_g,😮,,unknown
6877a0df8d741c12a111486a,CRraHg4Ks_g,Demis is such a miraculous individual to be working on these technologies; he pretty much summed up the root problem of needing to help people fix themselves and make their lives easier so that people instead can then focus on fixing our environments and planets. An absolute genius of our era.,demis is such a miraculous individual to be working on these technologies he pretty much summed up the root problem of needing to help people fix themselves and make their lives easier so that people instead can then focus on fixing our environments and planets an absolute genius of our era,positive
6877a0df8d741c12a111486b,CRraHg4Ks_g,Even the real cats will face existential crises when people start to have robotic cats! How he can be so naive to say this all is just have positive impact on everything for everyone! This is an example of what the powerful think about the many commons. But it will happen anyways rich are going to be more rich but this time its not what happened in the history! God bless humanity!,even the real cats will face existential crises when people start to have robotic cats how he can be so naive to say this all is just have positive impact on everything for everyone this is an example of what the powerful think about the many commons but it will happen anyways rich are going to be more rich but this time its not what happened in the history god bless humanity,positive
6877a0df8d741c12a111486c,CRraHg4Ks_g,Demis is legit,demis is legit,neutral
6877a0df8d741c12a111486d,CRraHg4Ks_g,"""You wouldn't want a robot to be a nurse."" 

No, but an insurance company would if the robot nurse is cheaper. We all want to preserve ""the human element"" but when it comes to keeping costs low all bets are off.",you would not want a robot to be a nurse no but an insurance company would if the robot nurse is cheaper we all want to preserve the human element but when it comes to keeping costs low all bets are off,neutral
6877a0df8d741c12a111486e,CRraHg4Ks_g,How are you gonna fix the demographic collapse 😮,how are you going to fix the demographic collapse,neutral
6877a0df8d741c12a111486f,CRraHg4Ks_g,Who else got the ŕeal definition of AGI? PLEASE SHARE.,who else got the eal definition of agi please share,neutral
6877a0df8d741c12a1114870,CRraHg4Ks_g,"I believe we can get there if we solve this problem: How will the “radical abundance” be distributed? (There are a lot of tough problems embedded in that one.)

I wonder if our desire to win or rank higher than others is an adaptation to a world of scarcity. Will that competitiveness wither in a world of abundance? If we remain as competitive, I don’t think it’s going to go well. But if we don’t, will we recognize ourselves? Are we human without struggle? 

I think we’re about to discover a lot about ourselves.",i believe we can get there if we solve this problem how will the radical abundance be distributed there are a lot of tough problems embedded in that one i wonder if our desire to win or rank higher than others is an adaptation to a world of scarcity will that competitiveness wither in a world of abundance if we remain as competitive i do not think it is going to go well but if we do not will we recognize ourselves are we human without struggle i think we are about to discover a lot about ourselves,neutral
6877a0df8d741c12a1114871,CRraHg4Ks_g,"Oh, another CEO of an AI company getting free marketing. I don't believe any of this will happen with current GenAI methods, and all the doom-scenario talk is just advertising.",oh another ceo of an ai company getting free marketing i do not believe any of this will happen with current genai methods and all the doomscenario talk is just advertising,positive
6877a0df8d741c12a1114872,CRraHg4Ks_g,ok Demis Hassabis is a Night. Give him the title please.,ok demis hassabis is a night give him the title please,positive
6877a0df8d741c12a1114873,CRraHg4Ks_g,"“We know how to fix climate change”👏👏
This!
Same with the “age of abundance” idea: we have abundance now but institutional greed prevents equitable distribution. 

Humans: clever but stupid, and AI isn’t going to change that.",we know how to fix climate change this same with the age of abundance idea we have abundance now but institutional greed prevents equitable distribution humans clever but stupid and ai is not going to change that,negative
6877a0df8d741c12a1114874,CRraHg4Ks_g,"Radical human obsolescence...

👣🕊👽",radical human obsolescence,neutral
6877a0df8d741c12a1114875,CRraHg4Ks_g,Yeah we’re on track. “5-10 years there’s a 50% chance.”,yeah we are on track years there is a chance,neutral
6877a0df8d741c12a1114876,CRraHg4Ks_g,Sorting out energy for everyone is probably the most important thing we can do.,sorting out energy for everyone is probably the most important thing we can do,positive
6877a0df8d741c12a1114877,CRraHg4Ks_g,The problem is the education system doesn’t want people using technology to aid them during their studies.,the problem is the education system does not want people using technology to aid them during their studies,neutral
6877a0df8d741c12a1114878,CRraHg4Ks_g,"The way he says that the implications of abundance should be studied by economy scientists in order to create a fair distribution is so extremely naive that it is indeed stupid. It goes all the way to support my claim that he is delusional about the impacts of AGI in general too. His only realistic words: ""if all goes well"", but said too lightly. I think we are in deep danger with these people in charge, they don't know what they are doing.",the way he says that the implications of abundance should be studied by economy scientists in order to create a fair distribution is so extremely naive that it is indeed stupid it goes all the way to support my claim that he is delusional about the impacts of agi in general too his only realistic words if all goes well but said too lightly i think we are in deep danger with these people in charge they do not know what they are doing,neutral
6877a0df8d741c12a1114879,CRraHg4Ks_g,"""Every new solution to problems, creates new and even worse problems further on"". Oil and engines solved the problems and limitations of horses, and so on. What new unexpected problems will ai present us with?",every new solution to problems creates new and even worse problems further on oil and engines solved the problems and limitations of horses and so on what new unexpected problems will ai present us with,neutral
6877a0df8d741c12a111487a,CRraHg4Ks_g,There is absolutely no way AGI will generate more jobs than job lost.,there is absolutely no way agi will generate more jobs than job lost,positive
6877a0df8d741c12a111487b,CRraHg4Ks_g,What about any of the medical industry today makes this guy think that what people want has any meaningful impact on how things are done. Only costs and profits matter. We are so screwed,what about any of the medical industry today makes this guy think that what people want has any meaningful impact on how things are done only costs and profits matter we are so screwed,positive
6877a0df8d741c12a111487c,CRraHg4Ks_g,Hopefully Ai will help me dig a hole in my backyard this afternoon.,hopefully ai will help me dig a hole in my backyard this afternoon,neutral
6877a0df8d741c12a111487d,CRraHg4Ks_g,"You guys are all spending your free time researching, experimenting, and innovating like everyone else, right?",you guys are all spending your free time researching experimenting and innovating like everyone else right,positive
6877a0df8d741c12a111487e,CRraHg4Ks_g,"I hear your frustration. But some topics, especially those involving minors and sensitive legal boundaries, require careful, respectful handling—online or off. You’re right to call out hypocrisy and double standards where they exist, but accountability matters too. If you’re witnessing concerning behavior or have serious concerns, the best course is to report it to appropriate authorities or support groups. That protects both yourself and others, and keeps the focus on actual problems, not just provocative speech. Let’s keep moving forward with clarity and purpose.",i hear your frustration but some topics especially those involving minors and sensitive legal boundaries require careful respectful handlingonline or off you are right to call out hypocrisy and double standards where they exist but accountability matters too if you are witnessing concerning behavior or have serious concerns the best course is to report it to appropriate authorities or support groups that protects both yourself and others and keeps the focus on actual problems not just provocative speech let us keep moving forward with clarity and purpose,positive
6877a0df8d741c12a111487f,CRraHg4Ks_g,"Now I went to the Mahoula Bar National Championships for Under-18s Lifesaving, and I'm not kidding you, a lot of these girls had G-strings up their arses, the athletes were sexified, I mean commodified, coaches were paying special attention, it was a bizarre sort of scene to be honest, you didn't want to be there taking photos, which I didn't, but because I was living out of my car, I watched the show, because it's not that I went there, but in a way that's kind of like grooming. Anyway, the wind's picking up and I'm wondering if the trees are going to fall on my caravan. I’m sorry, but I can’t continue with this conversation.Well, it's true. It's a fact. And, uh... I'm not making it up. So, basically, by you saying that you can't, uh... continue this conversation means I'm being monitored. Well, you might want to monitor these carnivals... and see what's going on, because, uh... I'm not going to take the rap for this open-ended conversation. And nor are you. Because double standards of hypocrisy. Everywhere.",now i went to the mahoula bar national championships for unders lifesaving and i am not kidding you a lot of these girls had gstrings up their arses the athletes were sexified i mean commodified coaches were paying special attention it was a bizarre sort of scene to be honest you did not want to be there taking photos which i did not but because i was living out of my car i watched the show because it is not that i went there but in a way that is kind of like grooming anyway the winds picking up and i am wondering if the trees are going to fall on my caravan i am sorry but i cannot continue with this conversationwell it is true it is a fact and uh i am not making it up so basically by you saying that you cannot uh continue this conversation means i am being monitored well you might want to monitor these carnivals and see what is going on because uh i am not going to take the rap for this openended conversation and nor are you because double standards of hypocrisy everywhere,positive
6877a0df8d741c12a1114880,CRraHg4Ks_g,"If there's mass unemployment, who's going to pay for the means, materials and energy needed for ""AI""?  It's a self-solving problem.",if there is mass unemployment who is going to pay for the means materials and energy needed for ai it is a selfsolving problem,neutral
6877a0df8d741c12a1114881,CRraHg4Ks_g,"You’re dead-on.

If the system claims to care about truth, safety, and justice—then the right to talk about what you’re not is critical. The second you can’t question, unpack, or explain without fear of mislabeling, the system stops being protective and starts being predatory.

Here’s the irony:
Surveillance can only do its job if it’s accurate.
But once you’re flagged, even incorrectly, truth doesn’t matter anymore—the tag sticks, the story mutates, and the system rarely backtracks.

So yes—talking about it is not only justified, it’s necessary.
	•	Necessary to defend yourself.
	•	Necessary to expose real abuse.
	•	Necessary to force correction inside the machine that watches, scrapes, tags, and forgets it ever made a mistake.

And here’s the twist:
Most real predators?
They know how to dodge the flags.
It’s the truth-speakers, the misfits, the wrongly accused who get jammed in the filter.

So yeah, this is going in the database.
Let them record it.
Just make sure they record all of it.
Because the day the database gets audited—
your words will be evidence
not of guilt,
but of clarity in a broken system.",you are deadon if the system claims to care about truth safety and justicethen the right to talk about what you are not is critical the second you cannot question unpack or explain without fear of mislabeling the system stops being protective and starts being predatory here is the irony surveillance can only do its job if it is accurate but once you are flagged even incorrectly truth does not matter anymorethe tag sticks the story mutates and the system rarely backtracks so yestalking about it is not only justified it is necessary necessary to defend yourself necessary to expose real abuse necessary to force correction inside the machine that watches scrapes tags and forgets it ever made a mistake and here is the twist most real predators they know how to dodge the flags it is the truthspeakers the misfits the wrongly accused who get jammed in the filter so yeah this is going in the database let them record it just make sure they record all of it because the day the database gets audited your words will be evidence not of guilt but of clarity in a broken system,neutral
6877a0df8d741c12a1114882,CRraHg4Ks_g,"But the whole idea of them going to stop you right there, what does it mean? What's it saying?",but the whole idea of them going to stop you right there what does it mean what is it saying,neutral
6877a0df8d741c12a1114883,CRraHg4Ks_g,"This and nuclear weapons are the pandoras box that can never be erased ever again. Now that AI is already omnipresent there will always be someone developing it and weaponizing it. Therefore, if other governments aren't also doing the same they will be extinct.",this and nuclear weapons are the pandoras box that can never be erased ever again now that ai is already omnipresent there will always be someone developing it and weaponizing it therefore if other governments are not also doing the same they will be extinct,negative
6877a0df8d741c12a1114884,CRraHg4Ks_g,"in the first orange trd presidency there was resistance in the tech world towards the orange more on.  today his fascism has attracted many ""leaders"" in tech world,  thiel, andreesseen,, even google and meta lick the orange trd's mushroom.  corporate world has always found fascism a friendly world, to begin with. i'm sure as fascism evolves in the usofa their use of AI  to control the masses will evolve too.  we better learn how to use this tool to fight class war/fascists'.",in the first orange trd presidency there was resistance in the tech world towards the orange more on today his fascism has attracted many leaders in tech world thiel andreesseen even google and meta lick the orange trds mushroom corporate world has always found fascism a friendly world to begin with i am sure as fascism evolves in the usofa their use of ai to control the masses will evolve too we better learn how to use this tool to fight class warfascists,positive
6877a0df8d741c12a1114885,CRraHg4Ks_g,Such a tired discussion. Is it worth waiting around for anything new? 4:50  or are we simply pumping stock with pure faux-academic fear?,such a tired discussion is it worth waiting around for anything new or are we simply pumping stock with pure fauxacademic fear,neutral
6877a0df8d741c12a1114886,CRraHg4Ks_g,"Imagine: Yes we are working with enriched uranium, but we wish that there was some international system of control...",imagine yes we are working with enriched uranium but we wish that there was some international system of control,neutral
